product_link,product_name,product_description,product_price,product_id,product_category
https://www.nuuly.com/rent/products/sculpted-hourglass-blazer?color=018,Sculpted Hourglass Blazer,"The name ""Maeve"" references a purple flower, a Greek goddess and a famously beautiful Irish warrior queen, all inspirations for this structured, delicate Exclusive to Anthropologie, Maeve designs are refined, flattering and endlessly wearable.",148,2054d2d1-2f48-4e1a-86f3-f9b7f86cc005,blazer
https://www.nuuly.com/rent/products/extra-long-cable-cardigan-sweater?color=011,Extra-Long Cable Cardigan Sweater,"Ollari merges the modern silhouettes of the west with the rich intricacies of the east, transforming personal pictorial travel experiences into elevated collections. Never cliché + never boring, their global-inspired jumpsuits, dresses and tops are meant to inspire.",148,5515354a-ae28-4643-a64c-366381f93303,sweater
https://www.nuuly.com/rent/products/lucky-you-barrel-overalls?color=040,Lucky You Barrel Overalls,"Perfectly distressed, all-American styles are the backbone of this Free People collection, encompassing denim, tees, dresses and more.",148,45697c6c-ca2c-468c-9e78-76dd95d73cd7,overalls
https://www.nuuly.com/rent/products/leander-polka-dot-shorts?color=237,Leander Polka Dot Shorts,"Inspired by the sun-soaked days of lemonade stands and founded on the principles of confidence, femininity and individuality, designers Gillian Rose Kern and Laura Hall began LA-based For Love & Lemons in 2011. Look for femme dresses and tops crafted from unexpected prints and fabrics. ",119,8084f713-9f9b-4173-aa70-34f57f7ca240,shorts
https://www.nuuly.com/rent/products/jill-stripe-rugby-polo-top?color=049,Jill Stripe Rugby Polo Top,Great denim with a perfect fit + other unfussy outfitting essentials are Madewell's calling card.  ,118,fe2e42bb-6d2a-4bee-bab6-f00999114503,top
https://www.nuuly.com/rent/products/summer-daydream-buttondown-top?color=064,Summer Daydream Buttondown Top,"Perfectly distressed, all-American styles are the backbone of this Free People collection, encompassing denim, tees, dresses and more.        ",108,57c683cc-c58b-4f7c-8807-ba8210675c45,top
https://www.nuuly.com/rent/products/the-bardot-jetset-jeans?color=091,The Bardot Jetset Jeans,"The go-to brand for luxury jeans, FRAME’s coveted denim styles range from timeless to trending and everything in between. ",258,cb53d592-d4da-4e3a-95a6-223c2c650172,jeans
https://www.nuuly.com/rent/products/limelight-vegan-leather-padded-jacket?color=030,Limelight Vegan Leather Padded Jacket,"Born from Manhattan’s edgy, effortless street style scene, [BLANKNYC] has offered endless iterations of cool-girl classics like distressed denim and timeless moto jackets since their launch in 2007. ",168,b0974222-7a2c-44a7-a814-76ab04ee6f5b,jacket
https://www.nuuly.com/rent/products/freya-denim-top?color=049,Freya Denim Top,"Perfectly distressed, all-American styles are the backbone of this Free People collection, encompassing denim, tees, dresses and more.        ",128,b6eac8f4-2e61-4ec2-ad21-b3eebd920772,top
https://www.nuuly.com/rent/products/cotton-lace-button-down?color=009,Cotton Lace Button-Down,"Love The Label is known for its vintage-inspired silhouettes and bohemian femininity—look for botanical-inspired prints, ruffles and tiered edges all in blouses, skirts and maxi dresses. Garden party, anyone?",135,a6517b2d-623e-4739-8fe4-4ecdf036225c,down
https://www.nuuly.com/rent/products/the-somerset-mini-dress-floral-applique-edition?color=041,The Somerset Mini Dress: Floral Appliqué Edition,"Discover the Somerset: Anthropologie's bestselling, best-reviewed dress, *ever*.  
  
Remember the sisterhood of the traveling pants? The Somerset is for grown-ups, but it has *that* magic. Insanely flattering, on *everyone*. Extremely versatile, for *every style*. The perfect outfit, for *everything*. If you're shopping for your first, we should warn you: Instead of owning just one, Somerset fans have *collections*.
",170,25ee0907-f93f-48f2-ac2b-0b029471ff34,edition
https://www.nuuly.com/rent/products/knit-twofer-midi-dress?color=010,Knit Twofer Midi Dress,"From embroidered, weekend-ready blouses to finely-detailed dresses, Let Me Be’s modern boho pieces lend a well-travelled vibe and more importantly, celebrate the individuality of the women who wear them.",180,c286b04a-db49-4934-a733-fa60b236cb20,dress
https://www.nuuly.com/rent/products/v-neck-popover-top?color=041,V-Neck Popover Top,"The thoughtfully designed pieces from Anthropologie surprise, delight and tell stories—of a collaborative, inventive community of women savoring every adventure and seeking beauty wherever they go. ",90,ee86e7d8-0c67-4783-a299-32811ce97657,top
https://www.nuuly.com/rent/products/alex-tie-top?color=004,Alex Tie Top,"Streetwear, loungewear, whatever-wear. Nia is doing basics with a cool-girl twist for all those who want to wear what they want, whenever they want.",68,4388b863-c0a9-4ece-8e13-f55159c113a0,top
https://www.nuuly.com/rent/products/the-denim-colette-cropped-wide-leg-jeans2?color=091,The Denim Colette Cropped Wide-Leg Jeans,"The thoughtfully designed pieces from Anthropologie surprise, delight and tell stories—of a collaborative, inventive community of women savoring every adventure and seeking beauty wherever they go. ",130,4af429b1-748e-45bb-a471-d28d4da27326,jeans2
https://www.nuuly.com/rent/products/maraya-printed-top?color=211,Maraya Printed Top,"Gathering inspiration from the past and interpreting it for the present in a unique way is at the heart of the Free People aesthetic. Exclusive washes and distressing paired with feminine details like hand-stitching and contrast lace give each style its coveted, creative edge.",108,70c9f8a5-8fca-48d0-9fe5-dc59c7d3fc71,top
https://www.nuuly.com/rent/products/peppers-graphic-t-shirt?color=010,Peppers Graphic T-Shirt,"What began as a handful of goods at a local fashion fair has grown into one of Brazil’s most recognizable labels for sun-soaked dressing. With vibrant colors, bold silhouettes and feminine details featured in every design, FARM Rio’s cheerful creations are both fashion-forward and vintage-inspired.",60,cdec7260-c5bd-4521-b02a-c6f3f77a1428,shirt
https://www.nuuly.com/rent/products/auden-mini-skirt?color=001,Auden Mini Skirt,"Inspired by the sun-soaked days of lemonade stands and founded on the principles of confidence, femininity and individuality, designers Gillian Rose Kern and Laura Hall began LA-based For Love & Lemons in 2011. Look for femme dresses and tops crafted from unexpected prints and fabrics. ",139,463993b6-b1f8-44b4-bdc2-d0eab923f7e5,skirt
https://www.nuuly.com/rent/products/mesh-off-the-shoulder-ruched-dress?color=020,Mesh Off-The-Shoulder Ruched Dress,"Good American is the first fully inclusive fashion brand that celebrates all dimensions of female power. Offering quality, style and substance in sizes XS–5XL, Good American is committed to challenging industry norms by empowering women to feel sexy and confident no matter their size or shape.",129,86e258fa-a236-42f2-89bb-a8ba96a19603,dress
https://www.nuuly.com/rent/products/vintage-levis-1970s-bell-bottom-jeans-20?color=093,Vintage Levi's 1970's Bell Bottom Jeans,"Every piece in the Nuuly Vintage collection has its own story worn right in.

We've traveled from coast to coast to source our vintage pieces, visiting private collectors, under-the-radar dealers and a lot of estate sales to hand pick everything from '70s-era band tees and perfectly faded 501s to French worker jackets and traditional silk kimonos, with some items dating as far back as the 1940s. Each speaks to the individuality of its original owner through custom embroidery, patches and a beautifully aged patina that can only develop through years of love and wear.",520,0eb23132-720c-4fda-b29e-e30f2cef1aae,20
https://www.nuuly.com/rent/products/agneta-slip-skirt?color=050,Agneta Slip Skirt,"Samsøe Samsøe is a Danish fashion brand that exemplifies Scandinavian minimalism with an edge. Known for their timeless designs, exceptional quality + commitment to sustainability, the brand creates versatile pieces that are both comfortable and functional.",150,947933c7-33ef-4845-b502-df5ff6998b9c,skirt
https://www.nuuly.com/rent/products/bella-zip-up-cardigan?color=060,Bella Zip-Up Cardigan,"Totally basic, totally necessary, BDG is Urban Outfitters' true staple collection. Borrowing style tips from the collegiate crowd, BDG gives classic denim fits an original twist.",59,baf1a956-bfb6-412b-a919-79ed4c8bab4a,cardigan
https://www.nuuly.com/rent/products/sleeveless-textured-knit-mini-dress?color=011,Sleeveless Textured Knit Mini Dress,"The thoughtfully designed pieces from Anthropologie surprise, delight and tell stories—of a collaborative, inventive community of women savoring every adventure and seeking beauty wherever they go.",138,685ade47-e665-4885-95b5-93ebced513c1,dress
https://www.nuuly.com/rent/products/femme-sheer-slip-midi-dress?color=020,Femme Sheer Slip Midi Dress,"From embroidered, weekend-ready blouses to finely-detailed dresses, Let Me Be’s modern boho pieces lend a well-travelled vibe and more importantly, celebrate the individuality of the women who wear them.",190,bb67d676-84bb-44b3-a6d2-7bd8881ea69d,dress
https://www.nuuly.com/rent/products/zip-front-corset-dress?color=031,Zip-Front Corset Dress,"The thoughtfully designed pieces from Anthropologie surprise, delight and tell stories—of a collaborative, inventive community of women savoring every adventure and seeking beauty wherever they go. ",170,8ea10a2c-3b9e-4b33-b57b-8e64df071f74,dress
https://www.nuuly.com/rent/products/second-skin-rossie-bodysuit?color=070,Second Skin Rossie Bodysuit,"RD Style prides itself on being an accessible brand that offers comfortable, edgy and effortless staple pieces that make a statement. Let your style be heard with eclectic knits and colorful loungewear in interesting silhouettes.",68,45a40deb-c754-4071-ae04-ac9dc638bf58,bodysuit
https://www.nuuly.com/rent/products/mystic-bush-buttoned-blouse?color=060,Mystic Bush Buttoned Blouse,"What began as a handful of goods at a local fashion fair has grown into one of Brazil’s most recognizable labels for sun-soaked dressing. With vibrant colors, bold silhouettes and feminine details featured in every design, FARM Rio’s cheerful creations are both fashion-forward and vintage-inspired.",170,cb49c986-1e38-492b-a4dd-ea09377099bb,blouse
https://www.nuuly.com/rent/products/mesh-shine-dress?color=014,Mesh Shine Dress,"Sunday in Brooklyn brings its name to life with contemporary tops, skirts and dresses tricked out with feminine details like bow-ties, cutouts and ruffle sleeves—all perfect for weekend living in the city.",190,247b614c-249c-4a52-b2fc-09fd6a87cb6b,dress
https://www.nuuly.com/rent/products/twofer-mock-neck-sweater-dress?color=060,Twofer Mock-Neck Sweater Dress,"Founded in Costa Rica, designed in Miami and developed in Italy, Mare Mare’s diverse collection of chic mini dresses, two-piece sets and cold shoulder tops feature bold prints, graphic lace and 3D detailing.",178,6fc3bbe7-38cc-4949-b807-4bf0562473e2,dress
https://www.nuuly.com/rent/products/long-sleeve-denim-mini-shirtdress?color=094,Long Sleeve Denim Mini Shirtdress,"Based in downtown Los Angeles, premium denim label AGOLDE pulls inspiration from decades of youth culture, transforming nostalgia into contemporary staples made from innovative fabrics sourced from around the world.",298,9d5ae9b2-def7-49cd-afc5-19b6902b4bea,shirtdress
https://www.nuuly.com/rent/products/double-button-coat?color=041,Double Button Coat,"Based in Los Angeles and named after a song written especially for Audrey Hepburn, Moon River creates versatile, vintage-inspired clothing for the free-spirited woman. Clean lines and earthy colors lend to its timeless appeal. ",240,96e17238-016c-436c-a336-34408a8e546a,coat
https://www.nuuly.com/rent/products/ribbed-striped-baby-tee?color=041,Ribbed Striped Baby Tee,"The name ""Maeve"" references a purple flower, a Greek goddess and a famously beautiful Irish warrior queen, all inspirations for this structured, delicate Exclusive to Anthropologie, Maeve designs are refined, flattering and endlessly wearable.",58,bbd94624-118d-40d5-ba06-039c47b0d53c,tee
https://www.nuuly.com/rent/products/the-colette-wide-leg-ponte-pants?color=001,The Colette Wide-Leg Ponte Pants,"The name ""Maeve"" references a purple flower, a Greek goddess and a famously beautiful Irish warrior queen, all inspirations for this structured, delicate Exclusive to Anthropologie, Maeve designs are refined, flattering and endlessly wearable.",130,dcb7d892-f829-466b-8f2e-6beb7988e26a,pants
https://www.nuuly.com/rent/products/raven-ruched-top?color=010,Raven Ruched Top,"Inspired by the sun-soaked days of lemonade stands and founded on the principles of confidence, femininity and individuality, designers Gillian Rose Kern and Laura Hall began LA-based For Love & Lemons in 2011. Look for femme dresses and tops crafted from unexpected prints and fabrics. ",180,109cc3d5-514e-4022-a6d0-4e522d30dae8,top
https://www.nuuly.com/rent/products/weekender-wide-leg-jumpsuit?color=066,Weekender Wide Leg Jumpsuit,"Selkie offers bold colors, dreamy fabrics and whimsical details for the modern female, paying homage to the Scandinavian myth about Selkie women searching for their colorful skins after emerging from the ocean. Mermaid dreams achieved.",279,e0464258-55ec-4b69-a8ae-214d580ba75c,jumpsuit
